method,total_time,afpc_time,fit_time,K,cover_radius,active_pieces,summed_mse,max_coord_mse,std_summed_mse,avg_r2,experiment,n,m,rep,d,q,dict_time,estimated_peak_array_mib,coord_count_measured,timing_note,corr,dataset,config,center_rule,feature_mode,max_k,single_afpc_time,projected_afpc_time,actual_repeated_afpc_time,actual_projected_ratio
SC-DCF-LS,0.0007292999999890526,0.00012669999989611824,0.00033580000001620647,12,,,0.45249153594560937,0.343137564136182,1.6051547546647442,0.37710127122465315,real_edm,154.0,2,0.0,16.0,,,,,,,EDM,,,,,,,,
Independent DCF-LS,0.0007690999999567794,0.00023869999995440594,0.00033620000010614604,12,,,0.45249153594560926,0.34313756413618185,1.6051547546647429,0.37710127122465364,real_edm,154.0,2,0.0,16.0,,,,,,,EDM,,,,,,,,
kNN,0.0006506999999373875,0.0,0.0006506999999373875,0,,,0.46467608637696617,0.33217808584377495,1.7543784512216438,0.3413485327011059,real_edm,154.0,2,0.0,16.0,,,,,,,EDM,,,,,,,,
MO-RF,0.04583909999996649,0.0,0.04583909999996649,0,,,0.32726702508960576,0.22014336917562718,1.308045204453776,0.5231451673485428,real_edm,154.0,2,0.0,16.0,,,,,,,EDM,,,,,,,,
MO-Ridge,0.0017738999999892258,0.0,0.0017738999999892258,0,,,0.4396372501364172,0.2771074262842858,1.8549096384013477,0.34191304548903095,real_edm,154.0,2,0.0,16.0,,,,,,,EDM,,,,,,,,
PLS,0.0010968000000275424,0.0,0.0010968000000275424,0,,,0.39523762533768164,0.24381125982246182,1.6954484296804921,0.4033842784829858,real_edm,154.0,2,0.0,16.0,,,,,,,EDM,,,,,,,,
SC-DCF-LS,0.0013361999999688123,0.00011729999994258833,0.0010049999999637294,12,,,0.24430670873380483,0.17212995312595775,0.7632021193183082,-0.38835812126196334,real_edm,154.0,2,1.0,16.0,,,,,,,EDM,,,,,,,,
Independent DCF-LS,0.002138700000045901,0.0002607999999781896,0.0009806000000480708,12,,,0.2443067087338054,0.17212995312595802,0.7632021193183105,-0.3883581212619679,real_edm,154.0,2,1.0,16.0,,,,,,,EDM,,,,,,,,
kNN,0.0027470999999650303,0.0,0.0027470999999650303,0,,,0.2828579045587844,0.21300986403625694,0.8411018737400503,-0.40623626458662027,real_edm,154.0,2,1.0,16.0,,,,,,,EDM,,,,,,,,
MO-RF,0.051155899999912435,0.0,0.051155899999912435,0,,,0.21406810035842305,0.15517921146953412,0.6552378246545688,-0.15265204952143074,real_edm,154.0,2,1.0,16.0,,,,,,,EDM,,,,,,,,
MO-Ridge,0.0008168000000523534,0.0,0.0008168000000523534,0,,,0.22022719841947178,0.16379540142386345,0.6612188221254931,-0.12492706385765495,real_edm,154.0,2,1.0,16.0,,,,,,,EDM,,,,,,,,
PLS,0.002172599999994418,0.0,0.002172599999994418,0,,,0.25517826670117855,0.19762438176681,0.7418686595470473,-0.1885587932838732,real_edm,154.0,2,1.0,16.0,,,,,,,EDM,,,,,,,,
SC-DCF-LS,0.0006105999998453626,0.00011989999995876133,0.0002855999999837877,12,,,0.32188064775251596,0.19148200019123005,1.3991375272321687,0.52815870459793,real_edm,154.0,2,2.0,16.0,,,,,,,EDM,,,,,,,,
Independent DCF-LS,0.00137080000001788,0.00048120000008111674,0.0005615999999690757,12,,,0.3218806477525152,0.19148200019122943,1.3991375272321667,0.5281587045979307,real_edm,154.0,2,2.0,16.0,,,,,,,EDM,,,,,,,,
kNN,0.0007705000000441942,0.0,0.0007705000000441942,0,,,0.339109570781125,0.20794454812050123,1.4430913454836063,0.509224400413973,real_edm,154.0,2,2.0,16.0,,,,,,,EDM,,,,,,,,
MO-RF,0.06642599999997856,0.0,0.06642599999997856,0,,,0.18554659498207884,0.13326164874551968,0.692592948927001,0.7512900261309403,real_edm,154.0,2,2.0,16.0,,,,,,,EDM,,,,,,,,
MO-Ridge,0.001871400000027279,0.0,0.001871400000027279,0,,,0.289955485925745,0.18451829245112225,1.200478583348163,0.587194742918945,real_edm,154.0,2,2.0,16.0,,,,,,,EDM,,,,,,,,
PLS,0.0026199999999789725,0.0,0.0026199999999789725,0,,,0.379439169347734,0.2223242391923508,1.6662515288679203,0.44032672598407996,real_edm,154.0,2,2.0,16.0,,,,,,,EDM,,,,,,,,
SC-DCF-LS,0.0013895999999249398,0.00034110000001419394,0.0006301999999323016,12,,,0.33273840286131795,0.2230449873933258,1.1887631508882552,0.34293774474550665,real_edm,154.0,2,3.0,16.0,,,,,,,EDM,,,,,,,,
Independent DCF-LS,0.0017421999999669424,0.0004286999999294494,0.0007954000000154338,12,,,0.3327384028613184,0.22304498739332648,1.1887631508882552,0.34293774474550737,real_edm,154.0,2,3.0,16.0,,,,,,,EDM,,,,,,,,
kNN,0.000944300000014664,0.0,0.000944300000014664,0,,,0.2951213009864036,0.21300986403625694,0.998776123690545,0.46318114627427315,real_edm,154.0,2,3.0,16.0,,,,,,,EDM,,,,,,,,
MO-RF,0.06301710000002458,0.0,0.06301710000002458,0,,,0.19719534050179213,0.1635931899641577,0.5894974424057295,0.7056820234869018,real_edm,154.0,2,3.0,16.0,,,,,,,EDM,,,,,,,,
MO-Ridge,0.0008005999999340929,0.0,0.0008005999999340929,0,,,0.3135721804264346,0.21262761587317894,1.1113884488131291,0.38814347799755416,real_edm,154.0,2,3.0,16.0,,,,,,,EDM,,,,,,,,
PLS,0.0009919999999965512,0.0,0.0009919999999965512,0,,,0.37805595599959413,0.2639274884254687,1.3121982222640252,0.28525214281942424,real_edm,154.0,2,3.0,16.0,,,,,,,EDM,,,,,,,,
SC-DCF-LS,0.0005622999999559397,0.00011889999996128608,0.0002466999999342079,12,,,0.5113495559676035,0.3951600649182461,1.5653485157806155,-0.0046978024173421895,real_edm,154.0,2,4.0,16.0,,,,,,,EDM,,,,,,,,
Independent DCF-LS,0.001024300000040057,0.0002445999999736159,0.0005074000000604428,12,,,0.5113495559676039,0.3951600649182467,1.5653485157806153,-0.0046978024173418564,real_edm,154.0,2,4.0,16.0,,,,,,,EDM,,,,,,,,
kNN,0.0006833999999571461,0.0,0.0006833999999571461,0,,,0.4920110192837464,0.39752066115702467,1.4387129048583385,0.07617062133951935,real_edm,154.0,2,4.0,16.0,,,,,,,EDM,,,,,,,,
MO-RF,0.06019109999999728,0.0,0.06019109999999728,0,,,0.33096296296296296,0.27524074074074073,0.9372367157857818,0.3979847011852328,real_edm,154.0,2,4.0,16.0,,,,,,,EDM,,,,,,,,
MO-Ridge,0.0007957999999916865,0.0,0.0007957999999916865,0,,,0.4091292350337015,0.30293501957622426,1.3039921944010888,0.16336442032679355,real_edm,154.0,2,4.0,16.0,,,,,,,EDM,,,,,,,,
PLS,0.0010134999999991123,0.0,0.0010134999999991123,0,,,0.5225887073498031,0.4007514652944753,1.6118109122914153,-0.034445593062190694,real_edm,154.0,2,4.0,16.0,,,,,,,EDM,,,,,,,,
SC-DCF-LS,0.04763879999995879,0.01274630000000343,0.0010396999999784384,42,,,86596.4176024528,33316.77929661168,2.773147236494092,0.4538478561407116,real_atp1d,337.0,6,0.0,411.0,,,,,,,ATP1d,,,,,,,,
Independent DCF-LS,0.25083380000000943,0.03891649999991387,0.009092500000065229,42,,,86596.41760245821,33316.77929663109,2.7731472364941734,0.4538478561406973,real_atp1d,337.0,6,0.0,411.0,,,,,,,ATP1d,,,,,,,,
kNN,0.0092471000000387,0.0,0.0092471000000387,0,,,40385.39056755515,14294.651137408087,1.407498544437975,0.7216735164245596,real_atp1d,337.0,6,0.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-RF,1.6396406999999726,0.0,1.6396406999999726,0,,,27285.858402777783,8793.271993464054,0.9420141040607201,0.811898016372585,real_atp1d,337.0,6,0.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-Ridge,0.010698499999989508,0.0,0.010698499999989508,0,,,50136.225209635115,17788.311233014418,1.6410748206714372,0.6701938068484257,real_atp1d,337.0,6,0.0,411.0,,,,,,,ATP1d,,,,,,,,
PLS,0.022022599999900194,0.0,0.022022599999900194,0,,,34516.73239152882,8375.473478192294,1.2898573890985872,0.7450590748535136,real_atp1d,337.0,6,0.0,411.0,,,,,,,ATP1d,,,,,,,,
SC-DCF-LS,0.0512687000001506,0.00451270000007753,0.0008813000000600368,42,,,98975.30559480409,52712.684220794574,3.2049831121750922,0.6102669138605266,real_atp1d,337.0,6,1.0,411.0,,,,,,,ATP1d,,,,,,,,
Independent DCF-LS,0.2522257999997919,0.024754399999778798,0.006251499999962107,42,,,98975.30559490726,52712.684220842304,3.204983112178942,0.6102669138600443,real_atp1d,337.0,6,1.0,411.0,,,,,,,ATP1d,,,,,,,,
kNN,0.002464900000063608,0.0,0.002464900000063608,0,,,45797.770392922794,16588.48615579044,1.6253305882074898,0.7920110268529738,real_atp1d,337.0,6,1.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-RF,1.5789138000000094,0.0,1.5789138000000094,0,,,27775.387381535947,10596.149223856206,0.9940035633876384,0.873197383346584,real_atp1d,337.0,6,1.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-Ridge,0.011622500000044056,0.0,0.011622500000044056,0,,,55896.050211637405,25849.05283846143,2.038000128587354,0.7485478148041881,real_atp1d,337.0,6,1.0,411.0,,,,,,,ATP1d,,,,,,,,
PLS,0.01681139999993775,0.0,0.01681139999993775,0,,,29952.777548654998,8707.979100266019,1.1878155700276036,0.8405423787222629,real_atp1d,337.0,6,1.0,411.0,,,,,,,ATP1d,,,,,,,,
SC-DCF-LS,0.03708340000002863,0.0040347000000338085,0.0008076000000301065,42,,,77970.25293223315,23255.81567246843,2.550535125677096,0.2458581961724268,real_atp1d,337.0,6,2.0,411.0,,,,,,,ATP1d,,,,,,,,
Independent DCF-LS,0.20731540000008408,0.022380299999895215,0.006130400000301961,42,,,77970.25293210578,23255.81567237293,2.550535125675366,0.2458581961730295,real_atp1d,337.0,6,2.0,411.0,,,,,,,ATP1d,,,,,,,,
kNN,0.0045754000000215456,0.0,0.0045754000000215456,0,,,29099.223997201494,7463.490846548508,1.036601121028737,0.6926956383981308,real_atp1d,337.0,6,2.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-RF,2.0697103999999626,0.0,2.0697103999999626,0,,,21058.361969320067,6038.967628524047,0.721434141959836,0.7876567429077567,real_atp1d,337.0,6,2.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-Ridge,0.010952999999972235,0.0,0.010952999999972235,0,,,35778.76199303372,14114.172267497053,1.1225813427772,0.652524386387618,real_atp1d,337.0,6,2.0,411.0,,,,,,,ATP1d,,,,,,,,
PLS,0.022909099999992577,0.0,0.022909099999992577,0,,,23928.072740480646,6345.847308824298,0.8725859630481895,0.7449414431290409,real_atp1d,337.0,6,2.0,411.0,,,,,,,ATP1d,,,,,,,,
SC-DCF-LS,0.0474779999999555,0.009705100000019229,0.0007297999999309468,42,,,90994.9506350276,29629.84973914257,3.0244070771912797,0.5934353022790922,real_atp1d,337.0,6,3.0,411.0,,,,,,,ATP1d,,,,,,,,
Independent DCF-LS,0.19861179999998058,0.029146100000048136,0.006510100000014063,42,,,90994.95063494742,29629.849739040787,3.024407077189384,0.5934353022794085,real_atp1d,337.0,6,3.0,411.0,,,,,,,ATP1d,,,,,,,,
kNN,0.007321499999989101,0.0,0.007321499999989101,0,,,36892.04664179104,15566.501282649251,1.2943340285577514,0.8306049292817083,real_atp1d,337.0,6,3.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-RF,1.9263373000000001,0.0,1.9263373000000001,0,,,22829.97918739637,10345.101865671655,0.8272562697084365,0.893222761725946,real_atp1d,337.0,6,3.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-Ridge,0.008101799999963077,0.0,0.008101799999963077,0,,,70784.69443634711,31126.74606561151,2.540232224932366,0.6658740136519911,real_atp1d,337.0,6,3.0,411.0,,,,,,,ATP1d,,,,,,,,
PLS,0.03670169999998052,0.0,0.03670169999998052,0,,,29418.455170840683,11097.451157165966,1.0552676840551591,0.8608937732990216,real_atp1d,337.0,6,3.0,411.0,,,,,,,ATP1d,,,,,,,,
SC-DCF-LS,0.04790549999995619,0.0038117999999940366,0.0014426000000185013,42,,,73143.78672578324,30324.563250243,2.35033493599359,0.6048400026885955,real_atp1d,337.0,6,4.0,411.0,,,,,,,ATP1d,,,,,,,,
Independent DCF-LS,0.22267169999975067,0.02483479999989413,0.00541479999992589,42,,,73143.7867257951,30324.563250257543,2.3503349359937964,0.6048400026885953,real_atp1d,337.0,6,4.0,411.0,,,,,,,ATP1d,,,,,,,,
kNN,0.0024125999999569103,0.0,0.0024125999999569103,0,,,52275.34345848881,24158.880597014926,1.5877689828993982,0.7329200046328427,real_atp1d,337.0,6,4.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-RF,1.5145369000000528,0.0,1.5145369000000528,0,,,39116.0937437811,21016.885082918747,1.1470896326271312,0.8052043035416512,real_atp1d,337.0,6,4.0,411.0,,,,,,,ATP1d,,,,,,,,
MO-Ridge,0.00937850000002527,0.0,0.00937850000002527,0,,,55869.78581588511,29216.059622009718,1.6900391225880151,0.7114357939856982,real_atp1d,337.0,6,4.0,411.0,,,,,,,ATP1d,,,,,,,,
PLS,0.02538860000004206,0.0,0.02538860000004206,0,,,44428.419355252736,22313.128949991114,1.313067929278984,0.7790436852994617,real_atp1d,337.0,6,4.0,411.0,,,,,,,ATP1d,,,,,,,,
SC-DCF-LS,0.028111100000046463,0.003483500000015738,0.0007654000000911765,39,,,72529.20088494806,27310.427797036078,6.24849799672613,-0.012128934419191106,real_atp7d,296.0,6,0.0,411.0,,,,,,,ATP7d,,,,,,,,
Independent DCF-LS,0.17690909999998894,0.021594299999946998,0.005228399999964495,39,,,72529.20088483064,27310.42779691614,6.248497996713623,-0.012128934416896405,real_atp7d,296.0,6,0.0,411.0,,,,,,,ATP7d,,,,,,,,
kNN,0.0024741999999378095,0.0,0.0024741999999378095,0,,,31856.247703703702,8857.476000000002,3.19949354857053,0.4879145820819621,real_atp7d,296.0,6,0.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-RF,1.8653110999999853,0.0,1.8653110999999853,0,,,16162.092833333334,5348.168069444445,1.5192557573249128,0.754515676753773,real_atp7d,296.0,6,0.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-Ridge,0.012925899999913781,0.0,0.012925899999913781,0,,,29272.161483306405,7362.061838641735,2.6543683193797296,0.5807106222551826,real_atp7d,296.0,6,0.0,411.0,,,,,,,ATP7d,,,,,,,,
PLS,0.018628199999966455,0.0,0.018628199999966455,0,,,28775.436552343257,8356.907814058502,2.741418776052588,0.5599590860555994,real_atp7d,296.0,6,0.0,411.0,,,,,,,ATP7d,,,,,,,,
SC-DCF-LS,0.02380300000004354,0.004062400000066191,0.0009519000000182132,39,,,138156.1097728884,66662.61814468943,10.006313243134128,-1.7486767488187007,real_atp7d,296.0,6,1.0,411.0,,,,,,,ATP7d,,,,,,,,
Independent DCF-LS,0.17878510000025472,0.019795499999986532,0.005870600000093873,39,,,138156.10977269782,66662.61814458034,10.006313243122154,-1.748676748815404,real_atp7d,296.0,6,1.0,411.0,,,,,,,ATP7d,,,,,,,,
kNN,0.00462070000003223,0.0,0.00462070000003223,0,,,19828.57951035782,6550.182749529191,1.7481047987511646,0.5556471334014996,real_atp7d,296.0,6,1.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-RF,1.9367502000000059,0.0,1.9367502000000059,0,,,10569.798323917137,3450.703879472694,0.8378501752998725,0.79522521746676,real_atp7d,296.0,6,1.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-Ridge,0.02340670000000955,0.0,0.02340670000000955,0,,,37424.29574922564,9490.25973762975,2.9633546026690873,0.2681067324367971,real_atp7d,296.0,6,1.0,411.0,,,,,,,ATP7d,,,,,,,,
PLS,0.016732000000047265,0.0,0.016732000000047265,0,,,20498.86500491681,5653.268720767765,1.7435003694349416,0.5598388740597462,real_atp7d,296.0,6,1.0,411.0,,,,,,,ATP7d,,,,,,,,
SC-DCF-LS,0.031355200000007244,0.0030979000000570522,0.0007239999999910651,39,,,62751.52395701846,26605.951465629078,5.139194944913831,0.05990117301732487,real_atp7d,296.0,6,2.0,411.0,,,,,,,ATP7d,,,,,,,,
Independent DCF-LS,0.16250990000025922,0.019841300000052797,0.004710400000021764,39,,,62751.523957029916,26605.95146564089,5.13919494491502,0.05990117301728667,real_atp7d,296.0,6,2.0,411.0,,,,,,,ATP7d,,,,,,,,
kNN,0.003637600000047314,0.0,0.003637600000047314,0,,,28296.62199623352,16252.670433145015,2.3837720146330885,0.6239155852798646,real_atp7d,296.0,6,2.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-RF,1.4883506999999554,0.0,1.4883506999999554,0,,,11627.074350282486,5005.525277777778,1.0390130762703225,0.7963749608256429,real_atp7d,296.0,6,2.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-Ridge,0.0075739000000112355,0.0,0.0075739000000112355,0,,,27200.632022490052,10478.036898343638,2.573000386890644,0.47907314007445617,real_atp7d,296.0,6,2.0,411.0,,,,,,,ATP7d,,,,,,,,
PLS,0.019485099999997146,0.0,0.019485099999997146,0,,,27517.985879964363,14790.526637463916,2.4425367417396866,0.5580164029745703,real_atp7d,296.0,6,2.0,411.0,,,,,,,ATP7d,,,,,,,,
SC-DCF-LS,0.021982799999932467,0.0037820999999667038,0.0007508999999572552,39,,,65478.164187927054,20433.312002363014,7.285470675163933,-0.1793938149174845,real_atp7d,296.0,6,3.0,411.0,,,,,,,ATP7d,,,,,,,,
Independent DCF-LS,0.15920749999997952,0.019886700000029123,0.005095400000072914,39,,,65478.16418784436,20433.31200233453,7.285470675158421,-0.17939381491651507,real_atp7d,296.0,6,3.0,411.0,,,,,,,ATP7d,,,,,,,,
kNN,0.0027853999999933876,0.0,0.0027853999999933876,0,,,37312.81310734463,11107.55141242938,3.432575102488388,0.45622950601512846,real_atp7d,296.0,6,3.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-RF,1.6185216000000082,0.0,1.6185216000000082,0,,,37231.146690207155,11866.093516949153,2.94615027051041,0.5311111837842346,real_atp7d,296.0,6,3.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-Ridge,0.013074300000084804,0.0,0.013074300000084804,0,,,36145.537116743304,9319.125678779275,3.286131035864074,0.4550815243940132,real_atp7d,296.0,6,3.0,411.0,,,,,,,ATP7d,,,,,,,,
PLS,0.015156100000012884,0.0,0.015156100000012884,0,,,32066.642267243547,9162.49327864297,2.800010583643529,0.5540683999575301,real_atp7d,296.0,6,3.0,411.0,,,,,,,ATP7d,,,,,,,,
SC-DCF-LS,0.030825700000036704,0.0032189999999445718,0.0006149000000732485,39,,,971704.7548092102,888212.9708924948,57.19180086538021,-7.850683440402349,real_atp7d,296.0,6,4.0,411.0,,,,,,,ATP7d,,,,,,,,
Independent DCF-LS,0.2393899000002193,0.03473200000007637,0.007617200000140656,39,,,971704.7548087114,888212.9708919142,57.19180086535369,-7.850683440397951,real_atp7d,296.0,6,4.0,411.0,,,,,,,ATP7d,,,,,,,,
kNN,0.004621199999974124,0.0,0.004621199999974124,0,,,28388.701920903954,8573.261544256118,3.380945182916039,0.6112113352899243,real_atp7d,296.0,6,4.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-RF,1.7070823999999902,0.0,1.7070823999999902,0,,,15692.865762711857,9305.359919962339,1.5846984970669065,0.8042850360256688,real_atp7d,296.0,6,4.0,411.0,,,,,,,ATP7d,,,,,,,,
MO-Ridge,0.005737599999974918,0.0,0.005737599999974918,0,,,53342.23003082143,21761.0894773365,4.6488314430422735,0.41144498940548707,real_atp7d,296.0,6,4.0,411.0,,,,,,,ATP7d,,,,,,,,
PLS,0.011062100000003738,0.0,0.011062100000003738,0,,,25942.53660516352,10204.385046573292,2.584649695682177,0.6862704199394041,real_atp7d,296.0,6,4.0,411.0,,,,,,,ATP7d,,,,,,,,
SC-DCF-LS,0.5229411999999911,0.23275760000001355,0.02718249999998079,80,,,304.4246531196033,112.56613971930025,0.44885498380542455,0.8566495297315899,real_rf1,9125.0,8,0.0,64.0,,,,,,,RF1,,,,,,,,
Independent DCF-LS,4.500348400000121,1.7530268000000433,0.14420910000001186,80,,,304.424653126286,112.56613971982804,0.4488549838133698,0.8566495297306611,real_rf1,9125.0,8,0.0,64.0,,,,,,,RF1,,,,,,,,
kNN,0.25924209999993764,0.0,0.25924209999993764,0,,,521.3011273944693,182.52392343859333,0.3731264416379263,0.9369856738489348,real_rf1,9125.0,8,0.0,64.0,,,,,,,RF1,,,,,,,,
MO-RF,12.388062999999988,0.0,12.388062999999988,0,,,4.354155410791478,1.269700488584473,0.026141158425798828,0.985753307868724,real_rf1,9125.0,8,0.0,64.0,,,,,,,RF1,,,,,,,,
MO-Ridge,0.027121899999997368,0.0,0.027121899999997368,0,,,809.7135915655906,284.9675521583448,1.0445788723887717,0.6599880631923792,real_rf1,9125.0,8,0.0,64.0,,,,,,,RF1,,,,,,,,
PLS,0.08079610000004323,0.0,0.08079610000004323,0,,,1319.8009552984588,443.82515922498453,1.091733563639494,0.8037216528722062,real_rf1,9125.0,8,0.0,64.0,,,,,,,RF1,,,,,,,,
SC-DCF-LS,0.5709602999999106,0.2768803000000162,0.015882399999895824,80,,,211.180530544037,81.71775063570614,0.2249570179569668,0.9430421664543353,real_rf1,9125.0,8,1.0,64.0,,,,,,,RF1,,,,,,,,
Independent DCF-LS,5.170488500000033,2.1542526000000635,0.13691179999989345,80,,,211.18053054414017,81.71775063590462,0.2249570179571006,0.9430421664543266,real_rf1,9125.0,8,1.0,64.0,,,,,,,RF1,,,,,,,,
kNN,0.2873385000000326,0.0,0.2873385000000326,0,,,405.0408899904404,143.18509782054332,0.3000572968011044,0.9444088851471556,real_rf1,9125.0,8,1.0,64.0,,,,,,,RF1,,,,,,,,
MO-RF,14.165741199999957,0.0,14.165741199999957,0,,,5.095512879071535,1.5526399086757954,0.007120699119368983,0.9978031087937429,real_rf1,9125.0,8,1.0,64.0,,,,,,,RF1,,,,,,,,
MO-Ridge,0.026822000000038315,0.0,0.026822000000038315,0,,,531.3883458769449,192.3553933652523,0.4892544455541336,0.8944787220601753,real_rf1,9125.0,8,1.0,64.0,,,,,,,RF1,,,,,,,,
PLS,0.0949474999999893,0.0,0.0949474999999893,0,,,1090.9010700498097,377.716094890782,0.8833672477986194,0.8368534664923328,real_rf1,9125.0,8,1.0,64.0,,,,,,,RF1,,,,,,,,
SC-DCF-LS,0.7356515999999829,0.30712030000006507,0.01663169999994807,80,,,1986.5959647102175,701.5415630687146,19.84831714169701,0.6552505690097722,real_rf1,9125.0,8,2.0,64.0,,,,,,,RF1,,,,,,,,
Independent DCF-LS,5.12957069999959,1.9279418999999507,0.14113909999980478,80,,,1986.5959645727855,701.541563064438,19.848317141536267,0.6552505690208235,real_rf1,9125.0,8,2.0,64.0,,,,,,,RF1,,,,,,,,
kNN,0.25506110000003446,0.0,0.25506110000003446,0,,,520.7667883660122,178.9577539949749,17.981371378966045,0.8397219013534512,real_rf1,9125.0,8,2.0,64.0,,,,,,,RF1,,,,,,,,
MO-RF,15.328416299999958,0.0,15.328416299999958,0,,,8.659991302207006,3.113045096986312,17.545580489437935,0.8809582475955018,real_rf1,9125.0,8,2.0,64.0,,,,,,,RF1,,,,,,,,
MO-Ridge,0.03363050000007206,0.0,0.03363050000007206,0,,,3747.322908865115,1478.7109013202878,31.08935721123748,0.5280737344733005,real_rf1,9125.0,8,2.0,64.0,,,,,,,RF1,,,,,,,,
PLS,0.09304180000003726,0.0,0.09304180000003726,0,,,1712.0603267390209,606.0407606770963,20.61609839964097,0.7255540349828389,real_rf1,9125.0,8,2.0,64.0,,,,,,,RF1,,,,,,,,
SC-DCF-LS,0.532838599999991,0.2511961999999812,0.015489799999954812,80,,,3254.3452212150614,1156.5221112399677,2.727115478305752,0.6339832898683491,real_rf1,9125.0,8,3.0,64.0,,,,,,,RF1,,,,,,,,
Independent DCF-LS,5.012828000000013,1.9762071999999762,0.17162889999997333,80,,,3254.345221169602,1156.5221111612618,2.727115478315255,0.6339832898659715,real_rf1,9125.0,8,3.0,64.0,,,,,,,RF1,,,,,,,,
kNN,0.23135950000005323,0.0,0.23135950000005323,0,,,560.9750930385325,195.41989389050528,0.38425651525410814,0.9381203627632065,real_rf1,9125.0,8,3.0,64.0,,,,,,,RF1,,,,,,,,
MO-RF,11.835555200000044,0.0,11.835555200000044,0,,,5.434755082009137,1.6509151019786896,0.3352180544502485,0.7724875827014726,real_rf1,9125.0,8,3.0,64.0,,,,,,,RF1,,,,,,,,
MO-Ridge,0.034626900000034766,0.0,0.034626900000034766,0,,,2915.3081031826537,966.9642389753506,5.926082151679658,-2.106420489140441,real_rf1,9125.0,8,3.0,64.0,,,,,,,RF1,,,,,,,,
PLS,0.07823260000009213,0.0,0.07823260000009213,0,,,1617.0579449467316,611.1364887698072,1.4090704489565136,0.6715115423779108,real_rf1,9125.0,8,3.0,64.0,,,,,,,RF1,,,,,,,,
SC-DCF-LS,0.5095174999999017,0.2147899999999936,0.021883499999944434,80,,,3108.472848342736,1591.3237245600174,2.6195936805299223,0.6077462833064935,real_rf1,9125.0,8,4.0,64.0,,,,,,,RF1,,,,,,,,
Independent DCF-LS,3.9401290999996945,1.5280596999997442,0.10150610000027882,80,,,3108.4728483765366,1591.323724616463,2.6195936804856865,0.6077462833165795,real_rf1,9125.0,8,4.0,64.0,,,,,,,RF1,,,,,,,,
kNN,0.22874269999999797,0.0,0.22874269999999797,0,,,468.80121893182144,166.62910253021693,0.31784383981668923,0.9447204940306471,real_rf1,9125.0,8,4.0,64.0,,,,,,,RF1,,,,,,,,
MO-RF,11.55533319999995,0.0,11.55533319999995,0,,,5.9786929897108125,1.7378544414003012,0.6693297264544916,0.5477587668947334,real_rf1,9125.0,8,4.0,64.0,,,,,,,RF1,,,,,,,,
MO-Ridge,0.021315799999911178,0.0,0.021315799999911178,0,,,2944.0950865014347,1055.0718257001024,3.466300193015733,-0.4203433980309472,real_rf1,9125.0,8,4.0,64.0,,,,,,,RF1,,,,,,,,
PLS,0.05960780000009436,0.0,0.05960780000009436,0,,,1762.7452131553898,662.5290640041487,1.386305706605369,0.7091032350952564,real_rf1,9125.0,8,4.0,64.0,,,,,,,RF1,,,,,,,,
direct max-feature SC-DCF,0.7317192000000432,,,8,,,0.11432342487430283,0.10491548748193089,0.16782548992313895,0.8846557540398259,direct_max_sanity,150.0,2,0.0,5.0,,,,,,,,,,,,,,,
SC-DCF-LS,0.0007173999999849912,,,8,,,0.03244167794191477,0.025092066678706355,0.055592832362932124,0.9619328219798682,direct_max_sanity,150.0,2,0.0,5.0,,,,,,,,,,,,,,,
kNN,0.0012789999999540669,,,0,,,0.0413096072651257,0.02658745817350879,0.07992197841640117,0.9454119197975015,direct_max_sanity,150.0,2,0.0,5.0,,,,,,,,,,,,,,,
direct max-feature SC-DCF,0.8569951999999148,,,8,,,0.06691846770626034,0.05225256583593152,0.14497072838972305,0.9256256441916217,direct_max_sanity,150.0,2,1.0,5.0,,,,,,,,,,,,,,,
SC-DCF-LS,0.0011323999999603984,,,8,,,0.052455239458220664,0.03396995554870152,0.12792281961795351,0.9340188984457641,direct_max_sanity,150.0,2,1.0,5.0,,,,,,,,,,,,,,,
kNN,0.0019866000000092754,,,0,,,0.11605728548093434,0.08877343262191704,0.25520240607616496,0.8689801426944241,direct_max_sanity,150.0,2,1.0,5.0,,,,,,,,,,,,,,,
direct max-feature SC-DCF,0.893375600000013,,,8,,,0.11995142594023211,0.09669350003243671,0.18008907819028988,0.8992638852233659,direct_max_sanity,150.0,2,2.0,5.0,,,,,,,,,,,,,,,
